country,iso_code,date,total_vaccinations,people_vaccinated,people_fully_vaccinated,daily_vaccinations_raw,daily_vaccinations,total_vaccinations_per_hundred,people_vaccinated_per_hundred,people_fully_vaccinated_per_hundred,daily_vaccinations_per_million,vaccines,source_name,source_website
Singapore,SGP,1/31/2021,155050,155000,50,,10547,2.65,2.65,0,1803,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,2/1/2021,,,,,10885,,,,1861,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Singapore,SGP,2/2/2021,181000,175000,6000,,11223,3.09,2.99,0.1,1918,Pfizer/BioNTech,Ministry of Health,https://www.moh.gov.sg/news-highlights/details/second-covid-19-vaccine-authorised-for-use-in-singapore
Slovakia,SVK,1/4/2021,0,0,,,,0,0,,,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/5/2021,425,425,,425,425,0.01,0.01,,78,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/6/2021,6618,6618,,6193,3309,0.12,0.12,,606,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/7/2021,13631,13631,,7013,4544,0.25,0.25,,832,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/8/2021,20548,20548,,6917,5137,0.38,0.38,,941,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/9/2021,22281,22281,,1733,4456,0.41,0.41,,816,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/10/2021,25326,25326,,3045,4221,0.46,0.46,,773,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/11/2021,29221,29221,,3895,4174,0.54,0.54,,765,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/12/2021,39735,39735,,10514,5616,0.73,0.73,,1029,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/13/2021,46243,46243,,6508,5661,0.85,0.85,,1037,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/14/2021,53830,53830,,7587,5743,0.99,0.99,,1052,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/15/2021,61372,61372,,7542,5832,1.12,1.12,,1068,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/16/2021,62580,62580,,1208,5757,1.15,1.15,,1054,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/17/2021,62634,62634,,54,5330,1.15,1.15,,976,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/18/2021,71617,71035,582,8983,6057,1.31,1.3,0.01,1109,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/19/2021,78663,77624,1039,7046,5561,1.44,1.42,0.02,1019,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/20/2021,85957,84057,1900,7294,5673,1.57,1.54,0.03,1039,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/21/2021,92828,90284,2544,6871,5571,1.7,1.65,0.05,1020,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/22/2021,99090,96421,2669,6262,5388,1.81,1.77,0.05,987,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/23/2021,99366,96697,2669,276,5255,1.82,1.77,0.05,963,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/24/2021,99366,96697,2669,0,5247,1.82,1.77,0.05,961,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/25/2021,107506,102683,4823,8140,5127,1.97,1.88,0.09,939,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/26/2021,114403,109198,5205,6897,5106,2.1,2,0.1,935,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/27/2021,121245,115770,5475,6842,5041,2.22,2.12,0.1,923,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/28/2021,131017,124034,6983,9772,5456,2.4,2.27,0.13,999,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/29/2021,142816,133500,9316,11799,6247,2.62,2.45,0.17,1144,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/30/2021,143800,134481,9319,984,6348,2.63,2.46,0.17,1163,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,1/31/2021,144081,134594,9487,281,6388,2.64,2.47,0.17,1170,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2/1/2021,155793,143397,12396,11712,6898,2.85,2.63,0.23,1263,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2/2/2021,168002,152161,15841,12209,7657,3.08,2.79,0.29,1402,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovakia,SVK,2/3/2021,179029,160860,18169,11027,8255,3.28,2.95,0.33,1512,Pfizer/BioNTech,Ministry of Health,https://covid-19.nczisk.sk
Slovenia,SVN,12/26/2020,1008,1008,,,,0.05,0.05,,,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/27/2020,5856,5856,,4848,4848,0.28,0.28,,2332,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/28/2020,7567,7567,,1711,3280,0.36,0.36,,1578,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/29/2020,8467,8467,,900,2486,0.41,0.41,,1196,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/30/2020,8899,8899,,432,1973,0.43,0.43,,949,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,12/31/2020,10432,10432,,1533,1885,0.5,0.5,,907,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/1/2021,10498,10498,,66,1582,0.5,0.5,,761,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/2/2021,10890,10890,,392,1412,0.52,0.52,,679,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/3/2021,11440,11440,,550,798,0.55,0.55,,384,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/4/2021,12943,12943,,1503,768,0.62,0.62,,369,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/5/2021,15449,15449,,2506,997,0.74,0.74,,480,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/6/2021,20448,20448,,4999,1650,0.98,0.98,,794,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/7/2021,25927,25927,,5479,2214,1.25,1.25,,1065,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/8/2021,28493,28493,,2566,2571,1.37,1.37,,1237,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/9/2021,28741,28741,,248,2550,1.38,1.38,,1227,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/10/2021,28742,28742,,1,2472,1.38,1.38,,1189,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/11/2021,29848,29848,,1106,2415,1.44,1.44,,1162,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/12/2021,31895,31895,,2047,2349,1.53,1.53,,1130,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/13/2021,36396,36396,,4501,2278,1.75,1.75,,1096,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/14/2021,43395,43395,,6999,2495,2.09,2.09,,1200,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/15/2021,46861,46861,,3466,2624,2.25,2.25,,1262,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/16/2021,47184,47184,,323,2635,2.27,2.27,,1267,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/17/2021,47188,47188,,4,2635,2.27,2.27,,1267,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/18/2021,47684,47257,427,496,2548,2.29,2.27,0.02,1226,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/19/2021,50092,47900,2192,2408,2600,2.41,2.3,0.11,1251,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/20/2021,54353,49236,5117,4261,2565,2.61,2.37,0.25,1234,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/21/2021,58555,50440,8115,4202,2166,2.82,2.43,0.39,1042,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/22/2021,60521,51654,8867,1966,1951,2.91,2.48,0.43,938,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/23/2021,61328,51909,9419,807,2021,2.95,2.5,0.45,972,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/24/2021,61381,51910,9471,53,2028,2.95,2.5,0.46,976,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/25/2021,61618,51920,9698,237,1991,2.96,2.5,0.47,958,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/26/2021,63661,52028,11633,2043,1938,3.06,2.5,0.56,932,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/27/2021,68567,52305,16262,4906,2031,3.3,2.52,0.78,977,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/28/2021,74230,52772,21458,5663,2239,3.57,2.54,1.03,1077,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/29/2021,77718,53279,24439,3488,2457,3.74,2.56,1.18,1182,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/30/2021,77822,53284,24538,104,2356,3.74,2.56,1.18,1133,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,1/31/2021,77842,53296,24546,20,2352,3.74,2.56,1.18,1131,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2/1/2021,78057,53297,24760,215,2348,3.75,2.56,1.19,1129,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Slovenia,SVN,2/2/2021,78931,53311,25620,874,2181,3.8,2.56,1.23,1049,Pfizer/BioNTech,"National Institute of Public Health, via Sledilnik",https://covid-19.sledilnik.org/en/stats
Spain,ESP,1/4/2021,82834,82834,,,,0.18,0.18,,,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/5/2021,139339,139339,,56505,56505,0.3,0.3,,1209,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/6/2021,,,,,45248,,,,968,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/7/2021,207323,207323,,,41496,0.44,0.44,,888,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/8/2021,277976,277976,,70653,48786,0.59,0.59,,1043,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/9/2021,,,,,47569,,,,1017,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/10/2021,,,,,46759,,,,1000,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/11/2021,406091,406091,,,46180,0.87,0.87,,988,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/12/2021,488122,488122,,82031,49826,1.04,1.04,,1066,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/13/2021,581638,581638,,93516,58330,1.24,1.24,,1248,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/14/2021,676186,676186,,94548,66980,1.45,1.45,,1433,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/15/2021,768950,768950,,92764,70139,1.64,1.64,,1500,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/16/2021,,,,,70181,,,,1501,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/17/2021,,,,,70223,,,,1502,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/18/2021,897942,895627,2315,,70264,1.92,1.92,0,1503,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/19/2021,966097,956756,9341,68155,68282,2.07,2.05,0.02,1460,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/20/2021,1025937,1010295,15642,59840,63471,2.19,2.16,0.03,1358,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/21/2021,1103301,1054245,49056,77364,61016,2.36,2.25,0.1,1305,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/22/2021,1165825,1097369,68456,62524,56696,2.49,2.35,0.15,1213,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/23/2021,,,,,55680,,,,1191,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/24/2021,1237593,1148895,88698,,54664,2.65,2.46,0.19,1169,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/25/2021,1291216,1167519,123697,53623,56182,2.76,2.5,0.26,1202,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/26/2021,1356461,1183395,173066,65245,55766,2.9,2.53,0.37,1193,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/27/2021,1395618,1202859,192759,39157,52812,2.98,2.57,0.41,1130,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/28/2021,1474189,1222323,251866,78571,52984,3.15,2.61,0.54,1133,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/29/2021,,,,,50484,,,,1080,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/30/2021,,,,,51790,,,,1108,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,1/31/2021,1609261,1251369,357892,,53095,3.44,2.68,0.77,1136,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,2/1/2021,1673054,1254535,418519,63793,54548,3.58,2.68,0.9,1167,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Spain,ESP,2/2/2021,1764778,1265800,498978,91724,58331,3.77,2.71,1.07,1248,"Moderna, Pfizer/BioNTech",Ministry of Health,https://www.mscbs.gob.es/profesionales/saludPublica/ccayes/alertasActual/nCov/documentos/Informe_Comunicacion_20210203.ods
Sri Lanka,LKA,1/28/2021,0,,,,,0,,,,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sri Lanka,LKA,1/29/2021,5286,,,5286,5286,0.02,,,247,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sri Lanka,LKA,1/30/2021,37825,,,32539,18912,0.18,,,883,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sri Lanka,LKA,1/31/2021,59154,,,21329,19718,0.28,,,921,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sri Lanka,LKA,2/1/2021,95550,,,36396,23888,0.45,,,1116,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sri Lanka,LKA,2/2/2021,118767,,,23217,23753,0.55,,,1109,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sri Lanka,LKA,2/3/2021,139914,,,21147,23319,0.65,,,1089,Oxford/AstraZeneca,Ministry of Health,https://twitter.com/Rumindahg/status/1357003103891935233
Sweden,SWE,12/27/2020,451,451,,,,0,0,,,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
Sweden,SWE,12/28/2020,,,,,688,,,,68,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
Sweden,SWE,12/29/2020,,,,,688,,,,68,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
Sweden,SWE,12/30/2020,,,,,688,,,,68,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
Sweden,SWE,12/31/2020,,,,,688,,,,68,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
Sweden,SWE,1/1/2021,,,,,688,,,,68,Pfizer/BioNTech,Public Health Agency of Sweden,https://www.folkhalsomyndigheten.se/smittskydd-beredskap/utbrott/aktuella-utbrott/covid-19/vaccination-mot-covid-19/statistik/statistik-over-registrerade-vaccinationer-covid-19/
